Topaz_ID	 WEPP_ID	 OFEs	 Area_cells	Soil_File	Management_File	Slope_file
3273	760	1	11	soil/68559_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H760.slp
3272	761	8	72	soil/68559_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H761.slp
3281	762	9	123	soil/68559_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H762.slp
3282	763	14	316	soil/68559_14.sl	man/ww_barley_fallow_Int_Precip_mt_14.man	slope/H763.slp
3283	764	5	129	soil/68559_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H764.slp
3291	765	12	123	soil/68559_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H765.slp
3292	766	1	20	soil/68559_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H766.slp
3293	767	1	16	soil/68559_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H767.slp
3301	768	11	117	soil/68559_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H768.slp
3302	769	3	42	soil/68559_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H769.slp
3303	770	5	62	soil/68483_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H770.slp
3312	771	4	27	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H771.slp
3313	772	6	38	soil/68563_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H772.slp
3322	773	6	286	soil/68563_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H773.slp
3323	774	6	290	soil/68563_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H774.slp
3331	775	12	113	soil/68563_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H775.slp
3332	776	7	98	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H776.slp
3333	777	3	53	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H777.slp
3341	778	10	156	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H778.slp
3343	779	5	145	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H779.slp
3342	780	1	38	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H780.slp
3353	781	3	5	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H781.slp
3361	782	13	114	soil/68563_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H782.slp
3362	783	1	9	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H783.slp
3363	784	1	10	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H784.slp
3372	785	2	48	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H785.slp
3373	786	12	215	soil/68563_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H786.slp
3382	787	7	531	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H787.slp
3383	788	5	435	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H788.slp
3391	789	8	121	soil/68563_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H789.slp
3393	790	13	112	soil/68563_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H790.slp
3392	791	1	18	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H791.slp
3401	792	8	121	soil/68563_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H792.slp
3402	793	1	34	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H793.slp
3403	794	2	49	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H794.slp
3413	795	1	16	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H795.slp
3412	796	1	3	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H796.slp
3422	797	3	36	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H797.slp
3423	798	1	20	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H798.slp
3432	799	4	134	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H799.slp
3433	800	4	120	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H800.slp
3442	801	7	239	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H801.slp
3443	802	8	251	soil/68563_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H802.slp
3452	803	1	6	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H803.slp
3453	804	1	10	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H804.slp
3461	805	12	123	soil/68563_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H805.slp
3463	806	1	14	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H806.slp
3462	807	4	40	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H807.slp
3471	808	9	117	soil/68570_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H808.slp
3472	809	1	8	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H809.slp
3473	810	2	25	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H810.slp
3482	811	1	3	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H811.slp
3483	812	1	7	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H812.slp
3492	813	2	31	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H813.slp
3493	814	9	119	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H814.slp
3501	815	9	112	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H815.slp
3503	816	4	163	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H816.slp
3502	817	5	206	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H817.slp
3512	818	8	175	soil/68563_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H818.slp
3513	819	8	170	soil/68570_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H819.slp
3522	820	7	261	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H820.slp
3521	821	9	124	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H821.slp
3523	822	5	187	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H822.slp
3532	823	2	63	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H823.slp
3533	824	5	114	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H824.slp
3531	825	10	121	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H825.slp
3542	826	3	53	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H826.slp
3543	827	5	79	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H827.slp
3541	828	9	114	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H828.slp
3551	829	9	143	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H829.slp
3552	830	1	48	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H830.slp
3553	831	5	121	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H831.slp
3562	832	11	306	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H832.slp
3563	833	6	169	soil/68563_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H833.slp
3572	834	8	53	soil/68563_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H834.slp
3573	835	1	12	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H835.slp
3581	836	11	114	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H836.slp
3582	837	3	31	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H837.slp
3583	838	1	6	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H838.slp
3592	839	5	111	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H839.slp
3593	840	8	176	soil/68563_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H840.slp
3602	841	10	362	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H841.slp
3603	842	3	147	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H842.slp
3612	843	1	3	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H843.slp
3621	844	11	140	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H844.slp
3623	845	3	117	soil/68483_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H845.slp
3622	846	5	167	soil/68483_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H846.slp
3632	847	6	83	soil/68483_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H847.slp
3633	848	2	32	soil/68483_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H848.slp
3642	849	4	32	soil/68483_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H849.slp
3643	850	4	35	soil/68483_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H850.slp
3651	851	11	130	soil/68483_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H851.slp
3652	852	2	66	soil/68483_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H852.slp
3653	853	3	76	soil/68483_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H853.slp
3661	854	10	121	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H854.slp
3662	855	1	19	soil/68483_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H855.slp
3663	856	5	67	soil/68570_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H856.slp
3672	857	1	7	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H857.slp
3673	858	1	16	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H858.slp
3671	859	10	115	soil/68570_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H859.slp
3682	860	1	7	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H860.slp
3681	861	10	153	soil/68570_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H861.slp
3683	862	1	10	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H862.slp
3692	863	1	15	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H863.slp
3693	864	11	123	soil/68570_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H864.slp
3702	865	2	32	soil/68570_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H865.slp
3703	866	5	69	soil/68570_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H866.slp
3712	867	6	214	soil/68570_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H867.slp
3711	868	10	121	soil/68570_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H868.slp
3713	869	2	108	soil/68570_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H869.slp
3721	870	9	111	soil/68570_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H870.slp
3722	871	1	25	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H871.slp
3723	872	2	41	soil/68570_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H872.slp
3732	873	5	90	soil/68570_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H873.slp
3733	874	4	81	soil/68570_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H874.slp
3742	875	10	132	soil/68570_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H875.slp
3743	876	6	81	soil/68570_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H876.slp
3752	877	4	41	soil/68570_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H877.slp
3753	878	3	38	soil/68570_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H878.slp
3761	879	10	112	soil/68570_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H879.slp
3762	880	5	234	soil/68570_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H880.slp
3763	881	6	259	soil/68570_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H881.slp
3772	882	5	58	soil/68570_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H882.slp
3773	883	2	24	soil/68570_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H883.slp
3782	884	1	16	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H884.slp
3783	885	3	28	soil/68570_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H885.slp
3791	886	9	113	soil/68570_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H886.slp
3792	887	8	235	soil/68570_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H887.slp
3793	888	8	214	soil/68570_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H888.slp
3802	889	2	26	soil/68570_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H889.slp
3803	890	1	17	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H890.slp
3812	891	3	81	soil/68570_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H891.slp
3813	892	2	60	soil/68570_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H892.slp
3811	893	8	129	soil/68570_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H893.slp
3823	894	5	153	soil/68570_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H894.slp
3822	895	5	166	soil/68570_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H895.slp
3821	896	9	111	soil/68570_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H896.slp
3833	897	6	284	soil/68570_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H897.slp
3832	898	5	250	soil/68570_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H898.slp
3831	899	9	116	soil/68570_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H899.slp
3843	900	1	30	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H900.slp
3842	901	5	86	soil/68570_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H901.slp
3841	902	9	112	soil/68570_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H902.slp
3853	903	1	14	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H903.slp
3852	904	7	72	soil/68570_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H904.slp
3863	905	13	506	soil/68570_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H905.slp
3862	906	7	281	soil/68570_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H906.slp
3861	907	11	118	soil/68570_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H907.slp
3873	908	4	28	soil/68570_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H908.slp
3871	909	11	113	soil/68570_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H909.slp
3872	910	1	7	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H910.slp
3882	911	5	75	soil/68570_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H911.slp
3883	912	4	61	soil/68570_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H912.slp
3893	913	1	34	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H913.slp
3892	914	3	61	soil/68570_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H914.slp
3891	915	10	115	soil/68570_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H915.slp
3903	916	15	140	soil/68570_15.sl	man/ww_barley_fallow_Int_Precip_mt_15.man	slope/H916.slp
3902	917	1	12	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H917.slp
3912	918	3	54	soil/68570_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H918.slp
3913	919	1	25	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H919.slp
3922	920	2	25	soil/68570_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H920.slp
3921	921	10	120	soil/68570_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H921.slp
3923	922	2	23	soil/68570_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H922.slp
3933	923	2	85	soil/68570_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H923.slp
3932	924	8	250	soil/68570_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H924.slp
3942	925	1	22	soil/68570_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H925.slp
3941	926	10	127	soil/68570_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H926.slp
3943	927	5	72	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H927.slp
3953	928	4	73	soil/68523_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H928.slp
3952	929	2	46	soil/68523_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H929.slp
3951	930	9	123	soil/68523_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H930.slp
3963	931	2	35	soil/68523_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H931.slp
3962	932	4	65	soil/68523_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H932.slp
3973	933	2	18	soil/68523_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H933.slp
3972	934	1	15	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H934.slp
3982	935	6	138	soil/68523_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H935.slp
3983	936	1	50	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H936.slp
3981	937	10	141	soil/68523_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H937.slp
3993	938	1	5	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H938.slp
3992	939	1	4	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H939.slp
4003	940	3	115	soil/68523_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H940.slp
4002	941	9	276	soil/68523_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H941.slp
4001	942	7	117	soil/68523_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H942.slp
4011	943	10	139	soil/68523_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H943.slp
4013	944	1	13	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H944.slp
4012	945	1	2	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H945.slp
4023	946	8	124	soil/68523_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H946.slp
4021	947	9	139	soil/68523_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H947.slp
4022	948	1	32	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H948.slp
4033	949	2	14	soil/68523_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H949.slp
4032	950	1	2	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H950.slp
4042	951	5	113	soil/68523_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H951.slp
4043	952	1	35	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H952.slp
4041	953	9	111	soil/68523_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H953.slp
4053	954	3	44	soil/68523_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H954.slp
4052	955	7	93	soil/68523_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H955.slp
4051	956	11	112	soil/68523_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H956.slp
4061	957	12	112	soil/68523_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H957.slp
4062	958	1	20	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H958.slp
4063	959	5	75	soil/68523_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H959.slp
4072	960	4	81	soil/68523_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H960.slp
4073	961	7	114	soil/68523_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H961.slp
4082	962	7	185	soil/68523_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H962.slp
4081	963	9	112	soil/68523_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H963.slp
4083	964	6	161	soil/68523_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H964.slp
4093	965	1	9	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H965.slp
4092	966	1	10	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H966.slp
4102	967	4	132	soil/68523_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H967.slp
4103	968	5	145	soil/68523_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H968.slp
4101	969	9	118	soil/68523_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H969.slp
4113	970	6	181	soil/68523_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H970.slp
4112	971	6	168	soil/68523_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H971.slp
4111	972	10	170	soil/68523_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H972.slp
4123	973	1	2	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H973.slp
4132	974	1	60	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H974.slp
4133	975	4	136	soil/68523_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H975.slp
4131	976	9	113	soil/68523_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H976.slp
4143	977	9	67	soil/68523_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H977.slp
4142	978	2	22	soil/68523_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H978.slp
4141	979	16	163	soil/68523_16.sl	man/ww_barley_fallow_Int_Precip_mt_16.man	slope/H979.slp
4152	980	2	38	soil/68523_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H980.slp
4153	981	1	1	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H981.slp
4151	982	11	121	soil/68523_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H982.slp
4163	983	6	84	soil/68523_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H983.slp
4162	984	1	14	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H984.slp
4161	985	14	115	soil/68523_14.sl	man/ww_barley_fallow_Int_Precip_mt_14.man	slope/H985.slp
4172	986	2	54	soil/68523_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H986.slp
4173	987	1	19	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H987.slp
4171	988	13	172	soil/68523_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H988.slp
4183	989	4	119	soil/68523_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H989.slp
4182	990	6	172	soil/68523_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H990.slp
4181	991	12	192	soil/68523_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H991.slp
4193	992	5	88	soil/68523_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H992.slp
4192	993	2	50	soil/68523_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H993.slp
4191	994	13	152	soil/68523_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H994.slp
4203	995	4	180	soil/68523_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H995.slp
4202	996	1	41	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H996.slp
4213	997	3	62	soil/68523_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H997.slp
4212	998	13	190	soil/68523_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H998.slp
4211	999	8	113	soil/68523_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H999.slp
4223	1000	9	89	soil/68523_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1000.slp
4222	1001	1	20	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1001.slp
4221	1002	12	112	soil/68523_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H1002.slp
4232	1003	1	17	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1003.slp
4233	1004	1	22	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1004.slp
4231	1005	14	114	soil/68523_14.sl	man/ww_barley_fallow_Int_Precip_mt_14.man	slope/H1005.slp
4243	1006	1	39	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1006.slp
4242	1007	1	28	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1007.slp
4241	1008	12	168	soil/68523_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H1008.slp
4252	1009	1	1	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1009.slp
4253	1010	1	1	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1010.slp
4263	1011	3	40	soil/68523_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1011.slp
4262	1012	1	3	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1012.slp
